"ID_CIDERH","TEMP_MIN_RBE","Anio","Mes","Dia"
"M_015_A_II",5.45655212402346,2000,2,4
"M_015_A_II",3.3455062866211165,2000,2,5
"M_015_A_II",4.080354309082054,2000,2,6
"M_015_A_II",4.0748153686523665,2000,2,7
"M_015_A_II",5.50843200683596,2000,2,8
"M_015_A_II",7.535745239257835,2000,2,9
"M_015_A_II",6.222894287109398,2000,2,10
"M_015_A_II",5.153596496582054,2000,2,11
"M_015_A_II",4.967187500000023,2000,2,12
"M_015_A_II",5.573587036132835,2000,2,13
"M_015_A_II",5.823152160644554,2000,2,14
"M_015_A_II",5.25599060058596,2000,2,15
"M_015_A_II",5.9702621459961165,2000,2,16
"M_015_A_II",6.5260177612304915,2000,2,17
"M_015_A_II",7.3492904663086165,2000,2,18
"M_015_A_II",7.1183944702148665,2000,2,19
"M_015_A_II",6.375115966796898,2000,2,20
"M_015_A_II",7.359857177734398,2000,2,21
"M_015_A_II",5.841699218750023,2000,2,22
"M_015_A_II",7.285455322265648,2000,2,23
"M_015_A_II",7.607080078125023,2000,2,24
"M_015_A_II",7.9414535522461165,2000,2,25
"M_015_A_II",8.35047302246096,2000,2,26
"M_015_A_II",7.80768737792971,2000,2,27
"M_015_A_II",8.600518798828148,2000,2,28
"M_015_A_II",8.541612243652366,2000,2,29
"M_015_A_II",7.689508056640648,2000,3,1
"M_015_A_II",7.86286315917971,2000,3,2
"M_015_A_II",8.044328308105491,2000,3,3
"M_015_A_II",8.177972412109398,2000,3,4
"M_015_A_II",8.727716064453148,2000,3,5
"M_015_A_II",8.203729248046898,2000,3,6
"M_015_A_II",8.492768859863304,2000,3,7
"M_015_A_II",7.255708312988304,2000,3,8
"M_015_A_II",7.31269226074221,2000,3,9
"M_015_A_II",6.905816650390648,2000,3,10
"M_015_A_II",6.993142700195335,2000,3,11
"M_015_A_II",6.9286972045898665,2000,3,12
"M_015_A_II",6.4764266967773665,2000,3,13
"M_015_A_II",6.444192504882835,2000,3,14
"M_015_A_II",6.3853622436523665,2000,3,15
"M_015_A_II",5.872827148437523,2000,3,16
"M_015_A_II",4.169305419921898,2000,3,17
"M_015_A_II",3.3585144042968977,2000,3,18
"M_015_A_II",4.5596176147461165,2000,3,19
"M_015_A_II",4.170571899414085,2000,3,20
"M_015_A_II",5.3670516967773665,2000,3,21
"M_015_A_II",8.999497985839866,2000,3,22
"M_015_A_II",7.398408508300804,2000,3,23
"M_015_A_II",6.37470397949221,2000,3,24
"M_015_A_II",7.008821105957054,2000,3,25
"M_015_A_II",6.32471618652346,2000,3,26
"M_015_A_II",4.0963302612304915,2000,3,27
"M_015_A_II",4.366540527343773,2000,3,28
"M_015_A_II",4.024011230468773,2000,3,29
"M_015_A_II",2.9352813720703352,2000,3,30
"M_015_A_II",3.2614074707031477,2000,3,31
"M_015_A_II",3.7299057006836165,2000,4,1
"M_015_A_II",4.9583297729492415,2000,4,2
"M_015_A_II",4.321939086914085,2000,4,3
"M_015_A_II",4.143281555175804,2000,4,4
"M_015_A_II",3.9779220581054915,2000,4,5
"M_015_A_II",5.09516296386721,2000,4,6
"M_015_A_II",4.6995407104492415,2000,4,7
"M_015_A_II",3.2137008666992415,2000,4,8
"M_015_A_II",4.621125793457054,2000,4,9
"M_015_A_II",5.368806457519554,2000,4,10
"M_015_A_II",8.170732116699241,2000,4,11
"M_015_A_II",6.115235900878929,2000,4,12
"M_015_A_II",3.9756256103515852,2000,4,13
"M_015_A_II",2.887086486816429,2000,4,14
"M_015_A_II",2.6423202514648665,2000,4,15
"M_015_A_II",1.784272766113304,2000,4,16
"M_015_A_II",1.0053192138672102,2000,4,17
"M_015_A_II",0.9879013061523665,2000,4,18
"M_015_A_II",1.560548400878929,2000,4,19
"M_015_A_II",3.2533432006836165,2000,4,20
"M_015_A_II",5.20343933105471,2000,4,21
"M_015_A_II",2.443727111816429,2000,4,22
"M_015_A_II",1.8730026245117415,2000,4,23
"M_015_A_II",4.827920532226585,2000,4,24
"M_015_A_II",4.37726745605471,2000,4,25
"M_015_A_II",4.438294982910179,2000,4,26
"M_015_A_II",4.435693359375023,2000,4,27
"M_015_A_II",6.0934310913086165,2000,4,28
"M_015_A_II",5.555688476562523,2000,4,29
"M_015_A_II",3.704988098144554,2000,4,30
"M_015_A_II",2.6575180053711165,2000,5,1
"M_015_A_II",0.06342468261721024,2000,5,2
"M_015_A_II",-0.6500534057616958,2000,5,3
"M_015_A_II",-1.503141784667946,2000,5,4
"M_015_A_II",1.106721496582054,2000,5,5
"M_015_A_II",2.0302597045898665,2000,5,6
"M_015_A_II",1.2655578613281477,2000,5,7
"M_015_A_II",2.5065704345703352,2000,5,8
"M_015_A_II",1.9215942382812727,2000,5,9
"M_015_A_II",2.5772262573242415,2000,5,10
"M_015_A_II",0.3188034057617414,2000,5,11
"M_015_A_II",-0.9727615356445083,2000,5,12
"M_015_A_II",0.6216369628906477,2000,5,13
"M_015_A_II",2.1511016845703352,2000,5,14
"M_015_A_II",-0.1722244262695085,2000,5,15
"M_015_A_II",-2.0127166748046648,2000,5,16
"M_015_A_II",-3.2972396850585706,2000,5,17
"M_015_A_II",0.48536834716799143,2000,5,18
"M_015_A_II",0.17261657714846024,2000,5,19
"M_015_A_II",-2.9247344970702898,2000,5,20
"M_015_A_II",-1.1733459472656023,2000,5,21
"M_015_A_II",-2.4950622558593523,2000,5,22
"M_015_A_II",-0.639738464355446,2000,5,23
"M_015_A_II",-0.8229965209960709,2000,5,24
"M_015_A_II",-1.4171585083007585,2000,5,25
"M_015_A_II",-0.9470352172851336,2000,5,26
"M_015_A_II",2.883302307128929,2000,5,27
"M_015_A_II",0.47169647216799143,2000,5,28
"M_015_A_II",-4.0742935180663835,2000,5,29
"M_015_A_II",-2.4917892456054456,2000,5,30
"M_015_A_II",-4.3430007934570085,2000,5,31
"M_015_A_II",-1.8636611938476335,2000,6,1
"M_015_A_II",-2.258116149902321,2000,6,2
"M_015_A_II",-3.884336853027321,2000,6,3
"M_015_A_II",-2.8627227783202898,2000,6,4
"M_015_A_II",-1.5704330444335706,2000,6,5
"M_015_A_II",0.10825500488283524,2000,6,6
"M_015_A_II",-1.0868896484374773,2000,6,7
"M_015_A_II",-0.6152557373046647,2000,6,8
"M_015_A_II",0.04641113281252285,2000,6,9
"M_015_A_II",-0.018865966796852263,2000,6,10
"M_015_A_II",-0.26203002929685226,2000,6,11
"M_015_A_II",-0.7661270141601335,2000,6,12
"M_015_A_II",-1.1485809326171645,2000,6,13
"M_015_A_II",-0.6963409423827898,2000,6,14
"M_015_A_II",-0.9689086914062273,2000,6,15
"M_015_A_II",-0.11339416503903976,2000,6,16
"M_015_A_II",-0.484983825683571,2000,6,17
"M_015_A_II",-2.6282638549804456,2000,6,18
"M_015_A_II",-2.6176589965820085,2000,6,19
"M_015_A_II",-2.5163253784179456,2000,6,20
"M_015_A_II",0.11015472412111649,2000,6,21
"M_015_A_II",1.2701660156250227,2000,6,22
"M_015_A_II",-1.0181488037109148,2000,6,23
"M_015_A_II",-2.7472900390624773,2000,6,24
"M_015_A_II",-2.577856445312477,2000,6,25
"M_015_A_II",-3.222532653808571,2000,6,26
"M_015_A_II",-3.7649139404296643,2000,6,27
"M_015_A_II",-2.846189880371071,2000,6,28
"M_015_A_II",-1.2890686035156023,2000,6,29
"M_015_A_II",0.591462707519554,2000,6,30
"M_015_A_II",-0.237028503417946,2000,7,1
"M_015_A_II",0.14682922363283524,2000,7,2
"M_015_A_II",2.551087951660179,2000,7,3
"M_015_A_II",3.5263916015625227,2000,7,4
"M_015_A_II",1.1880126953125227,2000,7,5
"M_015_A_II",-1.0983032226562273,2000,7,6
"M_015_A_II",-1.2168106079101333,2000,7,7
"M_015_A_II",-1.2974761962890398,2000,7,8
"M_015_A_II",-1.2886947631835708,2000,7,9
"M_015_A_II",-3.4506896972656023,2000,7,10
"M_015_A_II",-2.8384155273437273,2000,7,11
"M_015_A_II",-1.151091003417946,2000,7,12
"M_015_A_II",-0.18210449218747715,2000,7,13
"M_015_A_II",-0.0895065307616959,2000,7,14
"M_015_A_II",-0.04073944091794601,2000,7,15
"M_015_A_II",0.33056030273439774,2000,7,16
"M_015_A_II",-1.4933685302734148,2000,7,17
"M_015_A_II",-0.7730621337890398,2000,7,18
"M_015_A_II",-1.1992095947265398,2000,7,19
"M_015_A_II",-2.1291412353515398,2000,7,20
"M_015_A_II",-3.111296081542946,2000,7,21
"M_015_A_II",-3.768232727050758,2000,7,22
"M_015_A_II",-2.579931640624977,2000,7,23
"M_015_A_II",-0.26723327636716476,2000,7,24
"M_015_A_II",1.8885437011718977,2000,7,25
"M_015_A_II",2.7082153320312727,2000,7,26
"M_015_A_II",1.984986877441429,2000,7,27
"M_015_A_II",1.404756164550804,2000,7,28
"M_015_A_II",1.5938888549804915,2000,7,29
"M_015_A_II",-0.011206054687477263,2000,7,30
"M_015_A_II",-0.8303131103515398,2000,7,31
"M_015_A_II",-0.925321960449196,2000,8,1
"M_015_A_II",0.8421035766601791,2000,8,2
"M_015_A_II",-0.47905578613278976,2000,8,3
"M_015_A_II",-0.028334045410133513,2000,8,4
"M_015_A_II",1.5471893310547102,2000,8,5
"M_015_A_II",2.248139953613304,2000,8,6
"M_015_A_II",0.48288879394533535,2000,8,7
"M_015_A_II",1.8262878417968977,2000,8,8
"M_015_A_II",2.9443298339843977,2000,8,9
"M_015_A_II",2.983888244628929,2000,8,10
"M_015_A_II",3.3919769287109602,2000,8,11
"M_015_A_II",3.301484680175804,2000,8,12
"M_015_A_II",-0.18291320800778954,2000,8,13
"M_015_A_II",-0.7717422485351335,2000,8,14
"M_015_A_II",3.3970809936523665,2000,8,15
"M_015_A_II",2.5087219238281477,2000,8,16
"M_015_A_II",3.896424865722679,2000,8,17
"M_015_A_II",2.9059387207031477,2000,8,18
"M_015_A_II",3.2477050781250227,2000,8,19
"M_015_A_II",3.5637298583984602,2000,8,20
"M_015_A_II",3.4713531494140852,2000,8,21
"M_015_A_II",3.5418029785156477,2000,8,22
"M_015_A_II",2.7440887451172102,2000,8,23
"M_015_A_II",2.1850219726562727,2000,8,24
"M_015_A_II",3.4238754272461165,2000,8,25
"M_015_A_II",2.0353866577148665,2000,8,26
"M_015_A_II",1.1788803100586165,2000,8,27
"M_015_A_II",0.7473083496093977,2000,8,28
"M_015_A_II",1.097962951660179,2000,8,29
"M_015_A_II",1.1273895263672102,2000,8,30
"M_015_A_II",0.47294006347658524,2000,8,31
"M_015_A_II",0.636079406738304,2000,9,1
"M_015_A_II",-1.5289443969726335,2000,9,2
"M_015_A_II",-0.44988098144528976,2000,9,3
"M_015_A_II",0.5653854370117415,2000,9,4
"M_015_A_II",0.5869995117187728,2000,9,5
"M_015_A_II",0.793855285644554,2000,9,6
"M_015_A_II",0.7545257568359601,2000,9,7
"M_015_A_II",1.0486312866211165,2000,9,8
"M_015_A_II",1.3051925659179915,2000,9,9
"M_015_A_II",2.1359802246093977,2000,9,10
"M_015_A_II",1.6682220458984602,2000,9,11
"M_015_A_II",2.2288375854492415,2000,9,12
"M_015_A_II",3.740846252441429,2000,9,13
"M_015_A_II",2.047608947753929,2000,9,14
"M_015_A_II",1.2883621215820542,2000,9,15
"M_015_A_II",1.241334533691429,2000,9,16
"M_015_A_II",1.767945861816429,2000,9,17
"M_015_A_II",1.7132736206054915,2000,9,18
"M_015_A_II",2.1215377807617415,2000,9,19
"M_015_A_II",3.476411437988304,2000,9,20
"M_015_A_II",2.6845642089843977,2000,9,21
"M_015_A_II",4.119439697265648,2000,9,22
"M_015_A_II",2.7572494506836165,2000,9,23
"M_015_A_II",2.7543197631836165,2000,9,24
"M_015_A_II",4.0217758178711165,2000,9,25
"M_015_A_II",4.564569091796898,2000,9,26
"M_015_A_II",5.1824813842773665,2000,9,27
"M_015_A_II",4.052056884765648,2000,9,28
"M_015_A_II",2.139710998535179,2000,9,29
"M_015_A_II",4.622407531738304,2000,9,30
"M_015_A_II",5.359613037109398,2000,10,1
"M_015_A_II",4.933190917968773,2000,10,2
"M_015_A_II",4.486611938476585,2000,10,3
"M_015_A_II",3.5012069702148665,2000,10,4
"M_015_A_II",3.575837707519554,2000,10,5
"M_015_A_II",5.275117492675804,2000,10,6
"M_015_A_II",5.607705688476585,2000,10,7
"M_015_A_II",4.725007629394554,2000,10,8
"M_015_A_II",2.2151275634765852,2000,10,9
"M_015_A_II",4.547151184082054,2000,10,10
"M_015_A_II",3.408937072753929,2000,10,11
"M_015_A_II",3.4184814453125227,2000,10,12
"M_015_A_II",5.324334716796898,2000,10,13
"M_015_A_II",6.140199279785179,2000,10,14
"M_015_A_II",5.027101135253929,2000,10,15
"M_015_A_II",5.099366760253929,2000,10,16
"M_015_A_II",4.272058105468773,2000,10,17
"M_015_A_II",6.671243286132835,2000,10,18
"M_015_A_II",7.770501708984398,2000,10,19
"M_015_A_II",7.72461853027346,2000,10,20
"M_015_A_II",6.3273483276367415,2000,10,21
"M_015_A_II",6.591821289062523,2000,10,22
"M_015_A_II",2.6576171875000227,2000,10,23
"M_015_A_II",2.1190887451172102,2000,10,24
"M_015_A_II",2.229280090332054,2000,10,25
"M_015_A_II",2.2814498901367415,2000,10,26
"M_015_A_II",3.6064544677734602,2000,10,27
"M_015_A_II",3.4874511718750227,2000,10,28
"M_015_A_II",3.8985839843750227,2000,10,29
"M_015_A_II",3.785798645019554,2000,10,30
"M_015_A_II",3.767884826660179,2000,10,31
"M_015_A_II",3.6657806396484602,2000,11,1
"M_015_A_II",3.5451293945312727,2000,11,2
"M_015_A_II",0.775270080566429,2000,11,3
"M_015_A_II",1.2099548339843977,2000,11,4
"M_015_A_II",0.5101867675781477,2000,11,5
"M_015_A_II",1.5950790405273665,2000,11,6
"M_015_A_II",-0.32028808593747726,2000,11,7
"M_015_A_II",-0.30266418457028976,2000,11,8
"M_015_A_II",-0.9772781372070085,2000,11,9
"M_015_A_II",-0.597471618652321,2000,11,10
"M_015_A_II",-1.0060638427734148,2000,11,11
"M_015_A_II",-1.5409378051757585,2000,11,12
"M_015_A_II",-1.796080017089821,2000,11,13
"M_015_A_II",-0.821165466308571,2000,11,14
"M_015_A_II",-0.5009979248046648,2000,11,15
"M_015_A_II",-0.4057449340820085,2000,11,16
"M_015_A_II",0.46530303955080443,2000,11,17
"M_015_A_II",6.08808288574221,2000,11,18
"M_015_A_II",5.496240234375023,2000,11,19
"M_015_A_II",5.987161254882835,2000,11,20
"M_015_A_II",6.1360031127929915,2000,11,21
"M_015_A_II",6.628816223144554,2000,11,22
"M_015_A_II",5.4387069702148665,2000,11,23
"M_015_A_II",4.79810485839846,2000,11,24
"M_015_A_II",5.2554489135742415,2000,11,25
"M_015_A_II",4.33197937011721,2000,11,26
"M_015_A_II",8.194390869140648,2000,11,27
"M_015_A_II",5.035310363769554,2000,11,28
"M_015_A_II",5.3030563354492415,2000,11,29
"M_015_A_II",4.226869201660179,2000,11,30
"M_015_A_II",6.698365783691429,2000,12,1
"M_015_A_II",6.236474609375023,2000,12,2
"M_015_A_II",2.3227478027343977,2000,12,3
"M_015_A_II",1.7798858642578352,2000,12,4
"M_015_A_II",2.3673645019531477,2000,12,5
"M_015_A_II",3.8000961303711165,2000,12,6
"M_015_A_II",4.12964782714846,2000,12,7
"M_015_A_II",5.34729919433596,2000,12,8
"M_015_A_II",3.2651458740234602,2000,12,9
"M_015_A_II",5.053384399414085,2000,12,10
"M_015_A_II",5.254006958007835,2000,12,11
"M_015_A_II",2.2209640502929915,2000,12,12
"M_015_A_II",3.099458312988304,2000,12,13
"M_015_A_II",1.5389495849609602,2000,12,14
"M_015_A_II",0.5278869628906482,2000,12,15
"M_015_A_II",3.2589355468750227,2000,12,16
"M_015_A_II",7.930566406250023,2000,12,17
"M_015_A_II",5.666543579101585,2000,12,18
"M_015_A_II",7.049645996093773,2000,12,19
"M_015_A_II",7.698762512207054,2000,12,20
"M_015_A_II",6.455224609375023,2000,12,21
"M_015_A_II",6.544610595703148,2000,12,22
"M_015_A_II",7.168557739257835,2000,12,23
"M_015_A_II",7.407136535644554,2000,12,24
"M_015_A_II",7.1893478393554915,2000,12,25
"M_015_A_II",5.461358642578148,2000,12,26
"M_015_A_II",4.9158798217773665,2000,12,27
"M_015_A_II",4.61994323730471,2000,12,28
"M_015_A_II",2.6750885009765852,2000,12,29
"M_015_A_II",3.877992248535179,2000,12,30
"M_015_A_II",3.2568145751953352,2000,12,31
"M_015_A_II",3.642518615722679,2001,1,1
"M_015_A_II",5.242105102539085,2001,1,2
"M_015_A_II",7.5993209838867415,2001,1,3
"M_015_A_II",8.285729980468773,2001,1,4
"M_015_A_II",10.252465820312523,2001,1,5
"M_015_A_II",8.505784606933616,2001,1,6
"M_015_A_II",7.366296386718773,2001,1,7
"M_015_A_II",6.2041183471679915,2001,1,8
"M_015_A_II",6.47254333496096,2001,1,9
"M_015_A_II",5.887872314453148,2001,1,10
"M_015_A_II",5.862123107910179,2001,1,11
"M_015_A_II",7.248635864257835,2001,1,12
"M_015_A_II",6.6095443725586165,2001,1,13
"M_015_A_II",7.435845947265648,2001,1,14
"M_015_A_II",7.8838668823242415,2001,1,15
"M_015_A_II",7.112458801269554,2001,1,16
"M_015_A_II",6.304925537109398,2001,1,17
"M_015_A_II",5.1718917846679915,2001,1,18
"M_015_A_II",6.42743835449221,2001,1,19
"M_015_A_II",7.080995178222679,2001,1,20
"M_015_A_II",6.75342712402346,2001,1,21
"M_015_A_II",5.880860900878929,2001,1,22
"M_015_A_II",7.040032958984398,2001,1,23
"M_015_A_II",7.364617919921898,2001,1,24
"M_015_A_II",8.780625915527366,2001,1,25
"M_015_A_II",8.496202087402366,2001,1,26
"M_015_A_II",8.826661682128929,2001,1,27
"M_015_A_II",7.6952682495117415,2001,1,28
"M_015_A_II",7.7144332885742415,2001,1,29
"M_015_A_II",7.673860168457054,2001,1,30
"M_015_A_II",7.68122253417971,2001,1,31
"M_015_A_II",7.700982666015648,2001,2,1
"M_015_A_II",5.903894042968773,2001,2,2
"M_015_A_II",6.591455078125023,2001,2,3
"M_015_A_II",7.468530273437523,2001,2,4
"M_015_A_II",9.124566650390648,2001,2,5
"M_015_A_II",11.264360046386741,2001,2,6
"M_015_A_II",11.336846923828148,2001,2,7
"M_015_A_II",11.511277770996116,2001,2,8
"M_015_A_II",10.999124145507835,2001,2,9
"M_015_A_II",10.384431457519554,2001,2,10
"M_015_A_II",10.267251586914085,2001,2,11
"M_015_A_II",9.817178344726585,2001,2,12
"M_015_A_II",9.720841979980491,2001,2,13
"M_015_A_II",8.529603576660179,2001,2,14
"M_015_A_II",8.546205139160179,2001,2,15
"M_015_A_II",8.058168029785179,2001,2,16
"M_015_A_II",7.885049438476585,2001,2,17
"M_015_A_II",7.756349182128929,2001,2,18
"M_015_A_II",8.263825988769554,2001,2,19
"M_015_A_II",9.163194274902366,2001,2,20
"M_015_A_II",7.7181259155273665,2001,2,21
"M_015_A_II",7.679139709472679,2001,2,22
"M_015_A_II",6.66468200683596,2001,2,23
"M_015_A_II",5.67743835449221,2001,2,24
"M_015_A_II",5.718324279785179,2001,2,25
"M_015_A_II",6.10291442871096,2001,2,26
"M_015_A_II",6.28992614746096,2001,2,27
"M_015_A_II",7.374856567382835,2001,2,28
"M_015_A_II",7.966127014160179,2001,3,1
"M_015_A_II",7.795648193359398,2001,3,2
"M_015_A_II",7.80738220214846,2001,3,3
"M_015_A_II",8.11463317871096,2001,3,4
"M_015_A_II",6.6453109741211165,2001,3,5
"M_015_A_II",5.723565673828148,2001,3,6
"M_015_A_II",7.1798263549804915,2001,3,7
"M_015_A_II",6.030068969726585,2001,3,8
"M_015_A_II",7.573030090332053,2001,3,9
"M_015_A_II",7.946328735351585,2001,3,10
"M_015_A_II",7.504983520507835,2001,3,11
"M_015_A_II",8.36359558105471,2001,3,12
"M_015_A_II",9.543244934082054,2001,3,13
"M_015_A_II",9.763246154785179,2001,3,14
"M_015_A_II",9.964944458007835,2001,3,15
"M_015_A_II",9.477922058105491,2001,3,16
"M_015_A_II",9.537576293945335,2001,3,17
"M_015_A_II",9.322785949707054,2001,3,18
"M_015_A_II",8.417329406738304,2001,3,19
"M_015_A_II",8.203652954101585,2001,3,20
"M_015_A_II",7.674279785156273,2001,3,21
"M_015_A_II",4.7656723022461165,2001,3,22
"M_015_A_II",3.0504013061523665,2001,3,23
"M_015_A_II",2.6306320190429915,2001,3,24
"M_015_A_II",3.1871810913086165,2001,3,25
"M_015_A_II",2.4511505126953352,2001,3,26
"M_015_A_II",2.318574523925804,2001,3,27
"M_015_A_II",1.4686828613281477,2001,3,28
"M_015_A_II",1.5988021850586165,2001,3,29
"M_015_A_II",1.4397674560547102,2001,3,30
"M_015_A_II",1.4560638427734602,2001,3,31
"M_015_A_II",2.8682495117187727,2001,4,1
"M_015_A_II",3.6460815429687727,2001,4,2
"M_015_A_II",4.107461547851585,2001,4,3
"M_015_A_II",3.367372131347679,2001,4,4
"M_015_A_II",2.4887939453125227,2001,4,5
"M_015_A_II",4.010598754882835,2001,4,6
"M_015_A_II",4.541848754882835,2001,4,7
"M_015_A_II",4.998590087890648,2001,4,8
"M_015_A_II",4.8186203002929915,2001,4,9
"M_015_A_II",3.5211959838867415,2001,4,10
"M_015_A_II",4.043641662597679,2001,4,11
"M_015_A_II",7.36866149902346,2001,4,12
"M_015_A_II",3.9650817871093977,2001,4,13
"M_015_A_II",4.068017578125023,2001,4,14
"M_015_A_II",5.9654403686523665,2001,4,15
"M_015_A_II",8.468446350097679,2001,4,16
"M_015_A_II",7.2633834838867415,2001,4,17
"M_015_A_II",6.1783004760742415,2001,4,18
"M_015_A_II",4.923585510253929,2001,4,19
"M_015_A_II",0.9729553222656477,2001,4,20
"M_015_A_II",0.47422180175783524,2001,4,21
"M_015_A_II",-1.0733779907226335,2001,4,22
"M_015_A_II",-2.6922058105468523,2001,4,23
"M_015_A_II",-1.8419250488281023,2001,4,24
"M_015_A_II",0.272492980957054,2001,4,25
"M_015_A_II",2.2219711303711165,2001,4,26
"M_015_A_II",1.6832366943359602,2001,4,27
"M_015_A_II",3.5451217651367415,2001,4,28
"M_015_A_II",3.5136657714843977,2001,4,29
"M_015_A_II",3.8227630615234602,2001,4,30
"M_015_A_II",4.124017333984398,2001,5,1
"M_015_A_II",4.674378967285179,2001,5,2
"M_015_A_II",2.9535385131836165,2001,5,3
"M_015_A_II",4.909890747070335,2001,5,4
"M_015_A_II",5.246186828613304,2001,5,5
"M_015_A_II",3.6236816406250223,2001,5,6
"M_015_A_II",0.40059814453127274,2001,5,7
"M_015_A_II",-0.638006591796852,2001,5,8
"M_015_A_II",2.0601745605468977,2001,5,9
"M_015_A_II",-1.228697204589821,2001,5,10
"M_015_A_II",-2.7608245849609148,2001,5,11
"M_015_A_II",-1.729734802246071,2001,5,12
"M_015_A_II",-1.2425750732421648,2001,5,13
"M_015_A_II",1.0900207519531477,2001,5,14
"M_015_A_II",-0.8217529296874773,2001,5,15
"M_015_A_II",-2.399992370605446,2001,5,16
"M_015_A_II",-1.1344436645507583,2001,5,17
"M_015_A_II",-3.600798034667946,2001,5,18
"M_015_A_II",-0.6585144042968522,2001,5,19
"M_015_A_II",-0.960600280761696,2001,5,20
"M_015_A_II",-0.9829010009765398,2001,5,21
"M_015_A_II",-4.05083312988279,2001,5,22
"M_015_A_II",-2.4956192016601335,2001,5,23
"M_015_A_II",-4.7106765747070085,2001,5,24
"M_015_A_II",-5.390020751953102,2001,5,25
"M_015_A_II",-4.496740722656227,2001,5,26
"M_015_A_II",-2.3276199340820085,2001,5,27
"M_015_A_II",-2.1840423583984148,2001,5,28
"M_015_A_II",-3.5034927368163835,2001,5,29
"M_015_A_II",0.827546691894554,2001,5,30
"M_015_A_II",-1.1895202636718523,2001,5,31
"M_015_A_II",-0.2869018554687272,2001,6,1
"M_015_A_II",-0.740904235839821,2001,6,2
"M_015_A_II",0.468080139160179,2001,6,3
"M_015_A_II",1.1751342773437727,2001,6,4
"M_015_A_II",1.370332336425804,2001,6,5
"M_015_A_II",2.1610504150390852,2001,6,6
"M_015_A_II",0.9328704833984602,2001,6,7
"M_015_A_II",-0.9616531372070085,2001,6,8
"M_015_A_II",1.5487838745117415,2001,6,9
"M_015_A_II",0.9456649780273665,2001,6,10
"M_015_A_II",-0.3784622192382585,2001,6,11
"M_015_A_II",-1.2965988159179458,2001,6,12
"M_015_A_II",-0.6962799072265398,2001,6,13
"M_015_A_II",-2.0391067504882585,2001,6,14
"M_015_A_II",-4.6909927368163835,2001,6,15
"M_015_A_II",-4.685522460937477,2001,6,16
"M_015_A_II",-4.960607910156227,2001,6,17
"M_015_A_II",-6.093351745605446,2001,6,18
"M_015_A_II",-6.160742187499977,2001,6,19
"M_015_A_II",-4.082365417480446,2001,6,20
"M_015_A_II",-3.5789855957031023,2001,6,21
"M_015_A_II",-3.4929183959960706,2001,6,22
"M_015_A_II",-3.557768249511696,2001,6,23
"M_015_A_II",-3.4619277954101335,2001,6,24
"M_015_A_II",-3.609144592285133,2001,6,25
"M_015_A_II",-2.754942321777321,2001,6,26
"M_015_A_II",3.2979904174804915,2001,6,27
"M_015_A_II",2.864900207519554,2001,6,28
"M_015_A_II",0.7259307861328352,2001,6,29
"M_015_A_II",0.7732940673828352,2001,6,30
"M_015_A_II",1.194184875488304,2001,7,1
"M_015_A_II",2.0535217285156477,2001,7,2
"M_015_A_II",3.7591186523437727,2001,7,3
"M_015_A_II",3.4866119384765852,2001,7,4
"M_015_A_II",3.4726196289062727,2001,7,5
"M_015_A_II",3.0061584472656477,2001,7,6
"M_015_A_II",2.4015441894531477,2001,7,7
"M_015_A_II",2.035523986816429,2001,7,8
"M_015_A_II",2.0569396972656477,2001,7,9
"M_015_A_II",0.7690216064453352,2001,7,10
"M_015_A_II",-0.536802673339821,2001,7,11
"M_015_A_II",0.17202148437502285,2001,7,12
"M_015_A_II",-0.10005798339841476,2001,7,13
"M_015_A_II",0.48237762451174143,2001,7,14
"M_015_A_II",0.6162811279297102,2001,7,15
"M_015_A_II",0.20374450683596024,2001,7,16
"M_015_A_II",0.5452514648437727,2001,7,17
"M_015_A_II",2.955842590332054,2001,7,18
"M_015_A_II",2.699647521972679,2001,7,19
"M_015_A_II",1.200563049316429,2001,7,20
"M_015_A_II",2.3908020019531477,2001,7,21
"M_015_A_II",3.7315917968750227,2001,7,22
"M_015_A_II",1.0453125000000227,2001,7,23
"M_015_A_II",0.460481262207054,2001,7,24
"M_015_A_II",-0.4653762817382585,2001,7,25
"M_015_A_II",0.6181884765625227,2001,7,26
"M_015_A_II",-1.4421524047851335,2001,7,27
"M_015_A_II",-0.9501556396484148,2001,7,28
"M_015_A_II",2.7665573120117415,2001,7,29
"M_015_A_II",3.0920883178711165,2001,7,30
"M_015_A_II",5.2680831909179915,2001,7,31
"M_015_A_II",6.327455139160179,2001,8,1
"M_015_A_II",5.66101989746096,2001,8,2
"M_015_A_II",4.1983505249023665,2001,8,3
"M_015_A_II",3.8365646362304915,2001,8,4
"M_015_A_II",3.6639495849609602,2001,8,5
"M_015_A_II",3.1276184082031477,2001,8,6
"M_015_A_II",3.514955139160179,2001,8,7
"M_015_A_II",3.5804229736328352,2001,8,8
"M_015_A_II",5.152825927734398,2001,8,9
"M_015_A_II",5.9152084350586165,2001,8,10
"M_015_A_II",5.225396728515648,2001,8,11
"M_015_A_II",3.035096740722679,2001,8,12
"M_015_A_II",2.868714904785179,2001,8,13
"M_015_A_II",-0.04253997802732079,2001,8,14
"M_015_A_II",0.8659683227539289,2001,8,15
"M_015_A_II",1.786012268066429,2001,8,16
"M_015_A_II",2.0483871459961165,2001,8,17
"M_015_A_II",0.7954574584961165,2001,8,18
"M_015_A_II",1.1953979492187727,2001,8,19
"M_015_A_II",2.7507720947265852,2001,8,20
